Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"8783995","2","","1186400","2012-01-09 04:38:02","","0","","<p>i answered a similar question <a href=""https://stackoverflow.com/a/8775320/536984"">here</a>.. a clean way to do this is using Rails <a href=""http://apidock.com/rails/Module/attr_accessor_with_default"" rel=""nofollow noreferrer"">attr_accessor_with_default</a></p>

<pre><code>class SOF
  attr_accessor_with_default :is_awesome,true
end

sof = SOF.new
sof.is_awesome

=&gt; true
</code></pre>

<p><strong>UPDATE</strong></p>

<p><a href=""http://apidock.com/rails/Module/attr_accessor_with_default"" rel=""nofollow noreferrer"">attr_accessor_with_default</a> has been deprecated in Rails 3.2.. you could do this instead with pure Ruby</p>

<pre><code>class SOF
  attr_writer :is_awesome

  def is_awesome
    @is_awesome ||= true
  end
end

sof = SOF.new
sof.is_awesome

#=&gt; true
</code></pre>
","536984","","-1","","2017-05-23 12:26:20","2012-06-05 13:44:40","","","","4","","",""
"10193221","2","","1186400","2012-04-17 14:30:02","","54","","<p>Based on SFEley's answer, here is an updated/fixed one for newer Rails versions:</p>

<pre><code>class SetDefault &lt; ActiveRecord::Migration
  def change
    change_column :table_name, :column_name, :type, default: ""Your value""
  end
end
</code></pre>
","169793","","682349","","2013-01-06 18:10:45","2013-01-06 18:10:45","","","","2","","",""
"11366178","2","","1186400","2012-07-06 16:29:59","","5","","<p>For boolean fields in Rails 3.2.6 at least, this will work in your migration.</p>

<pre><code>def change
  add_column :users, :eula_accepted, :boolean, default: false
end
</code></pre>

<p>Putting a <code>1</code> or <code>0</code> for a default will not work here, since it is a boolean field. It must be a <code>true</code> or <code>false</code> value.</p>
","1507328","","","","","2012-07-06 16:29:59","","","","0","","",""
"12696358","2","","1186400","2012-10-02 18:48:05","","7","","<p>In Ruby on Rails v3.2.8, using the <code>after_initialize</code> ActiveRecord callback, you can call a method in your model that will assign the default values for a new object.</p>

<blockquote>
  <p>after_initialize callback is triggered for each object that is found and instantiated by a finder, with after_initialize being triggered after new objects are instantiated as well
  (<a href=""http://api.rubyonrails.org/classes/ActiveRecord/Callbacks.html"" rel=""nofollow"">see ActiveRecord Callbacks</a>).</p>
</blockquote>

<p>So, IMO it should look something like:</p>

<pre><code>class Foo &lt; ActiveRecord::Base
  after_initialize :assign_defaults_on_new_Foo
  ...
  attr_accessible :bar
  ...
  private
  def assign_defaults_on_new_Foo
    # required to check an attribute for existence to weed out existing records
    self.bar = default_value unless self.attribute_whose_presence_has_been_validated
  end
end
</code></pre>

<p><code>Foo.bar = default_value</code> for this instance unless the instance contains an <code>attribute_whose_presence_has_been_validated</code> previously on save/update. The <code>default_value</code> will then be used in conjunction with your view to render the form using the <code>default_value</code> for the <code>bar</code> attribute.</p>

<p>At best this is hacky...</p>

<h2>EDIT - use 'new_record?' to check if instantiating from a new call</h2>

<p>Instead of checking an attribute value, use the <code>new_record?</code> built-in method with rails. So, the above example should look like:</p>

<pre><code>class Foo &lt; ActiveRecord::Base
  after_initialize :assign_defaults_on_new_Foo, if: 'new_record?'
  ...
  attr_accessible :bar
  ...
  private
  def assign_defaults_on_new_Foo
    self.bar = default_value
  end
end
</code></pre>

<p>This is much cleaner. Ah, the magic of Rails - it's smarter than me.</p>
","1571834","","1571834","","2013-01-22 16:05:10","2013-01-22 16:05:10","","","","6","","",""
"13335015","2","","1186400","2012-11-11 20:16:13","","13","","<p>You can also try <code>change_column_default</code> in your migrations (tested in Rails 3.2.8):</p>

<pre><code>class SetDefault &lt; ActiveRecord::Migration
  def up
    # Set default value
    change_column_default :people, :last_name, ""Smith""
  end

  def down
    # Remove default
    change_column_default :people, :last_name, nil
  end
end
</code></pre>

<p><a href=""http://api.rubyonrails.org/classes/ActiveRecord/ConnectionAdapters/SchemaStatements.html#method-i-change_column_default"" rel=""noreferrer"">change_column_default Rails API docs</a></p>
","545017","","","","","2012-11-11 20:16:13","","","","1","","",""
"17212375","2","","1186400","2013-06-20 11:25:34","","1","","<p>I needed to set a default just as if it was specified as default column value in DB. So it behaves like this</p>

<pre><code>a = Item.new
a.published_at # =&gt; my default value

a = Item.new(:published_at =&gt; nil)
a.published_at # =&gt; nil
</code></pre>

<p>Because after_initialize callback is called after setting attributes from arguments, there was no way to know if the attribute is nil because it was never set or because it was intentionally set as nil. So I had to poke inside a bit and came with this simple solution.</p>

<pre><code>class Item &lt; ActiveRecord::Base
  def self.column_defaults
    super.merge('published_at' =&gt; Time.now)
  end
end
</code></pre>

<p>Works great for me. (Rails 3.2.x)</p>
","899406","","","","","2013-06-20 11:25:34","","","","0","","",""
"25250685","2","","1186400","2014-08-11 19:13:45","","1","","<p>A potentially even better/cleaner potential way than the answers proposed is to overwrite the accessor, like this:</p>

<pre><code>def status
  self['name_of_var'] || 'desired_default_value'
end
</code></pre>

<p>See ""Overwriting default accessors"" in <a href=""http://api.rubyonrails.org/classes/ActiveRecord/Base.html"" rel=""nofollow noreferrer"">the ActiveRecord::Base documentation</a> and <a href=""https://stackoverflow.com/questions/10127393/why-use-self-to-access-activerecord-rails-model-properties"">more from StackOverflow on using self</a>.</p>
","3317833","","-1","","2017-05-23 12:26:20","2014-08-11 19:13:45","","","","0","","",""
"36200340","2","","1186400","2016-03-24 12:34:09","","0","","<p>You could use the rails_default_value gem. eg:</p>

<pre><code>class Foo &lt; ActiveRecord::Base
  # ...
  default :bar =&gt; 'some default value'
  # ...
end
</code></pre>

<p><a href=""https://github.com/keithrowell/rails_default_value"" rel=""nofollow"">https://github.com/keithrowell/rails_default_value</a></p>
","6109417","","","","","2016-03-24 12:34:09","","","","0","","",""
"51243957","2","","1186400","2018-07-09 10:58:08","","2","","<p>In case you're dealing with a Model, you can use the Attriutes API in Rails 5+
<a href=""http://api.rubyonrails.org/classes/ActiveRecord/Attributes/ClassMethods.html#method-i-attribute"" rel=""nofollow noreferrer"">http://api.rubyonrails.org/classes/ActiveRecord/Attributes/ClassMethods.html#method-i-attribute</a></p>

<p>just add a migration with a proper column name and then in the model set it with:</p>

<pre><code>class StoreListing &lt; ActiveRecord::Base
  attribute :country, :string, default: 'PT'
end
</code></pre>
","1006863","","","","","2018-07-09 10:58:08","","","","0","","",""
"1335875","2","","1335851","2009-08-26 16:14:23","","1157","","<p>It's a new feature of ECMAScript 5. John Resig wrote up <a href=""http://ejohn.org/blog/ecmascript-5-strict-mode-json-and-more/"" rel=""noreferrer"">a nice summary</a> of it.</p>

<p>It's just a string you put in your JavaScript files (either at the top of your file or inside of a function) that looks like this:</p>

<pre><code>""use strict"";
</code></pre>

<p>Putting it in your code now shouldn't cause any problems with current browsers as it's just a string. It may cause problems with your code in the future if your code violates the pragma.  For instance, if you currently have <code>foo = ""bar""</code> without defining <code>foo</code> first, your code will start failing...which is a good thing in my opinion.</p>
","8590","","63550","","2014-10-26 10:31:59","2014-10-26 10:31:59","","","","6","","",""
"1335881","2","","1335851","2009-08-26 16:15:39","","4618","","<p>This article about Javascript Strict Mode might interest you: <a href=""http://ejohn.org/blog/ecmascript-5-strict-mode-json-and-more/"" rel=""noreferrer"">John Resig - ECMAScript 5 Strict Mode, JSON, and More</a></p>

<p>To quote some interesting parts:</p>

<blockquote>
  <p>Strict Mode is a new feature in ECMAScript 5 that allows you to place a program, or a function, in a ""strict"" operating context. This strict context prevents certain actions from being taken and throws more exceptions.</p>
</blockquote>

<p>And:</p>

<blockquote>
  <p>Strict mode helps out in a couple ways:</p>
  
  <ul>
  <li>It catches some common coding bloopers, throwing exceptions.</li>
  <li>It prevents, or throws errors, when relatively ""unsafe"" actions are taken (such as gaining access to the global object).</li>
  <li>It disables features that are confusing or poorly thought out.</li>
  </ul>
</blockquote>

<p>Also note you can apply ""strict mode"" to the whole file... Or you can use it only for a specific function <em>(still quoting from John Resig's article)</em>:</p>

<blockquote>
<pre><code>// Non-strict code...

(function(){
  ""use strict"";

  // Define your library strictly...
})();

// Non-strict code... 
</code></pre>
</blockquote>

<p>Which might be helpful if you have to mix old and new code ;-)</p>

<p>So, I suppose it's a bit like the <code>""use strict""</code> you can use in Perl <em>(hence the name?)</em>: it helps you make fewer errors, by detecting more things that could lead to breakages.</p>

<p>Currently, it's <a href=""http://caniuse.com/#use-strict"" rel=""noreferrer""><strong>supported by all major browsers</strong></a> <em>(bar IE 9 and below)</em>.</p>
","138475","","1402846","","2018-10-02 00:38:38","2018-10-02 00:38:38","","","","29","","",""
"11496488","2","","1335851","2012-07-15 23:25:53","","387","","<p>If people are worried about using <code>use strict</code> it might be worth checking out this article: </p>

<p><a href=""http://novogeek-archive.azurewebsites.net/post/ECMAScript-5-Strict-mode-support-in-browsers-What-does-this-mean"" rel=""noreferrer"">ECMAScript 5 'Strict mode' support in browsers. What does this mean?</a><br>
  <em>NovoGeek.com - Krishna's weblog</em></p>

<p>It talks about browser support, but more importantly how to deal with it safely:</p>

<pre><code>function isStrictMode(){
    return !this;
} 
/*
   returns false, since 'this' refers to global object and 
   '!this' becomes false
*/

function isStrictMode(){   
    ""use strict"";
    return !this;
} 
/* 
   returns true, since in strict mode the keyword 'this'
   does not refer to global object, unlike traditional JS. 
   So here, 'this' is 'undefined' and '!this' becomes true.
*/
</code></pre>
","240363","","-1","","2018-01-22 11:13:12","2018-01-22 11:13:12","","","","14","","",""
"16863603","2","","1335851","2013-05-31 18:29:33","","49","","<p>""Use Strict""; is an insurance that programmer will not use the loose or the bad properties of JavaScript. It is a guide, just like a ruler will help you make straight lines. ""Use Strict"" will help you do ""Straight coding"".</p>

<p>Those that prefer not to use rulers to do their lines straight usually end up in those pages asking for others to debug their code.</p>

<p>Believe me. The overhead is negligible compared to poorly designed code. <a href=""http://www.yuiblog.com/blog/2010/12/14/strict-mode-is-coming-to-town/"" rel=""noreferrer"">Doug Crockford, who has been a senior JavaScript developer for several years, has a very interesting post here</a>. Personally, I like to return to his site all the time to make sure I don't forget my good practice.</p>

<p><strong>Modern JavaScript practice should always evoke the ""Use Strict""; pragma.</strong> The only reason that the ECMA Group has made the ""Strict"" mode optional <em>is to permit less experienced coders access to JavaScript and give then time to adapt to the new and safer coding practices.</em></p>
","2436758","","63550","","2014-10-26 10:34:02","2014-10-26 10:34:02","","","","2","","",""
"17495829","2","","1335851","2013-07-05 19:38:24","","129","","<p>I strongly recommend every developer to start using strict mode now. There are enough browsers supporting it that strict mode will legitimately help save us from errors we didn’t even know were in your code.</p>

<p>Apparently, at the initial stage there will be errors we have never encountered before. To get the full benefit, we need to do proper testing after switching to strict mode to make sure we have caught everything. Definitely we don’t just throw <code>use strict</code> in our code and assume there are no errors. So the churn is that it’s time to start using this incredibly useful language feature to write better code.</p>

<p>For example,</p>

<pre><code>var person = {
    name : 'xyz',
    position : 'abc',
    fullname : function () {  ""use strict""; return this.name; }
};
</code></pre>

<p><a href=""http://www.jslint.com/"" rel=""noreferrer"">JSLint</a> is a debugger written by Douglas Crockford. Simply paste in your script, and it’ll quickly scan for any noticeable issues and errors in your code.</p>
","983624","","1788806","","2016-02-25 15:54:56","2016-02-25 15:54:56","","","","1","","",""
