Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"48659448","1021299","0","@QPaysTaxes Got it, thanks. Any idea why own_methods doesn't exist for me in irb ruby 2.1.4? Are there no methods by default in the String class, so it would just be if I manually had added some? And if I wanted to, do you know where I'd find basic ruby classes, like String, in a rails app? Thanks","2015-05-16 20:49:16","","1133488"
"48659482","1021299","0","@Laser Well, according to [fakeleft's comment](http://stackoverflow.com/questions/1020568/how-to-convert-a-string-to-lower-or-upper-case-in-ruby/1021299?noredirect=1#comment18832728_1021299), it's possible a monkey patch or something. It's not a real extension. I have no idea where you'd find the definitions in a Rails installation; presumably in the same place as a Ruby one. The problem is that it might be in C, so unless you can read C you wouldn't be able to read the source file.","2015-05-16 20:51:04","","1863564"
"2349184","2373171","36","and being consistent (either with ' or "") will most probably result in higher compression rates in case you serve compressed (gzip, deflate) pages","2010-03-03 16:53:07","","72478"
"2349278","2373206","34","I do that as well but it can be avoided if you avoid inlining javascript inside html.","2010-03-03 17:04:27","","72478"
"32992155","1335875","0","[ECMAScript5 strict mode](http://conceptf1.blogspot.com/2014/02/avascript-best-practices-ecmascript5-strict-mode.html)(in my blog). old browsers ignore it. It works like u running in without it.","2014-02-15 20:04:35","","821057"
"32995518","572660","2","too bad `git add -A -p` doesn't work as one would expect (ask interactively about untracked files)","2014-02-15 22:52:25","","247623"
"48685318","27157553","3","While this link may answer the question, it is better to include the essential parts of the answer here and provide the link for reference.  Link-only answers can become invalid if the linked page changes.","2015-05-18 03:03:07","","1461424"
"64932550","35083544","1","it is very nice explanation. However, I have one doubt that can I use ""strict"" mode in conjunction with other java script libraries, like Angular js?","2016-08-05 03:39:33","","527617"
"2360347","1335881","82","Changing the default after so many years ? Too late for that : it would break so many existing sites/scripts/applications... The only possible thing is to help make things better, for the future.","2010-03-04 21:54:49","","138475"
"64933032","35083544","2","@UVM: The strict-mode directive affects only lexical scope. i.e. only the file/function that it is declared. If you have another file/function that does not have the `'use strict'` directive, they will be executed in non-strict mode, even when called from a function running in strict mode. See [this asnwer](http://stackoverflow.com/a/6039163/1461424) for an explanation.","2016-08-05 04:11:33","","1461424"
"48704903","27157553","1","Sadly, the internet (and Stack Overflow) are filled with half-implemented, partially-correct versions of ES5 array methods.  That is entirely the point of the linking to the polyfill.  For a truly complete reproduction of *all* of the correct behaviors, it isn't good enough to summarize ""the essential parts.""  You have to implement all of the edge conditions as well.  To reproduce their content in its entirety is well beyond the scope of Stack Overflow.  Stack Overflow is not GitHub.","2015-05-18 13:38:48","","313969"
"64951658","11763434","0","@depa if this image is not in background then how to fix this. can you please answer me","2016-08-05 13:42:17","","5265688"
"64974902","38071922","5","The OP specifically said no frameworks. Hence the downvote.","2016-08-06 09:56:51","","1358676"
"81804859","38796408","0","Its 2017, is there a polyfill or something for the darn IE?","2017-11-22 00:31:35","","172637"
"48854800","20081966","2","sorry, but install Ruby for that kind of work ? More logical is implementation on bash, which will work out of box.","2015-05-21 19:37:04","","1221842"
"48855702","20081966","0","@Reishin Ruby is installed on the box just like Bash, at least on OSX. Please see: http://stackoverflow.com/questions/2342894/why-and-when-to-use-shell-instead-of-ruby, where this topic has been discarded as opinion-based by SO.","2015-05-21 20:03:07","","8047"
"48856674","20081966","2","@Yar this link is out of the context and have a more broader scope. I tell only about git and as topic is not originated only for OSX, that choose is strange for other systems (e.g. *UNIX, Windows)","2015-05-21 20:33:30","","1221842"
"65116749","38235136","0","@John Wooten, you might wanna delete the Scaffold and go through it again. Drop corresponding migrations too.","2016-08-10 15:31:35","","5614748"
"33184311","3028670","0","@GeorgeShaw The Id u're wondering about will be nested in the url u are sending to the create-action. Let's say that u have a resources called 'posts' and u've a member called 'vote' nested inside resources :posts; of course. Then u wanna create something like a vote; u wanna a vote on a certain post. U'll be sending to the create-action of vote  something like this: 'posts/:id/vote'; comprende? and there u've yr ID u're wondering about :) I hope this helps...(...)","2014-02-20 14:41:29","","399642"
"81882244","9462382","0","The best answer! A+++++++++++++++","2017-11-23 22:00:03","","6214513"
"65146142","9462382","1","Small fix for numbers less < 1000, add {value: 1E0, symbol: """"} to var si =","2016-08-11 10:09:27","","601040"
"33212177","3028670","5","@YoniGeek. Not correct. See http://guides.rubyonrails.org/routing.html, 2.7 Nested Resources. Create is always a collection action as you are adding to the collection. Note that the named create path is always plural. In your example you are adding a new vote to the collection of votes that belong to a member of posts. The id refers to the member post, not the collection of votes being created.The named path would be posts_votes_url, for example.","2014-02-21 06:10:55","","1007211"
"65168600","30253376","3","""In strict mode octal literals are not allowed (these are literals that start with 0x ...)"" octal literals start with a leading `0`.","2016-08-11 19:52:32","","1204134"
"48965847","5340773","2","Sometimes, `git merge` would be better. If both branches evolved over time, you should consider which is best for you.","2015-05-25 15:48:04","","253287"
"33275855","21688894","0","Nice solution but I see one problem and that is it creates new array and doesn't do anything to original array.","2014-02-22 23:14:06","","1868455"
"33275919","21688894","0","@Mak you are correct. This indeed creates another array. But if you do not want to do this you can overwrite old one with a new one.","2014-02-22 23:17:51","","1090562"
"49004306","24832913","1","So THIS is the right answer... thanks !","2015-05-26 14:50:03","","2057349"
"33328709","1986405","0","this is the older syntax, look ^^^ @brian's answer","2014-02-24 15:30:14","","541164"
"49055443","2003515","254","Don't forget to do a `git fetch --all --prune` on other machines after deleting the remote branch on the server. ||| After deleting the local branch with `git branch -d` and deleting the remote branch with `git push origin --delete` other machines may still have ""obsolete tracking branches"" (to see them do `git branch -a`). To get rid of these do `git fetch --all --prune`.","2015-05-27 16:51:36","","52074"
"82051033","7923161","0","...and safer to use :O","2017-11-29 07:31:21","","4037019"
"82054432","41460658","14","`cmd+s` (save file) also kicks the file out of preview mode, even if there are no changes to save, and I find it a little easier to use over `cmd+k Enter`.","2017-11-29 09:14:06","","630863"
"17921169","3742902","40","`rails g migration remove_field_name_from_table_name field_name:datatype` also works","2012-11-01 01:49:14","","1227292"
"49131360","5209833","2","@DuckMaestro what about doing it inside of overflown div with scrollbar? `position:absolute` will make it scroll along with it.","2015-05-29 11:55:42","","1368173"
"49142896","2373171","1","I prefer single quotes whenever I can because it only takes one keypress to enter them, whereas with a double quote you have to depress shift.","2015-05-29 16:31:28","","1618159"
"17977529","1020571","3","Watch out! looks to me like using the bang ""!""  will return nil if there's no capital letter.   so  str = ""this"".downcase!  returns str = nil","2012-11-02 22:29:03","","448718"
